caminho,label,duracao,sample_rate,zcr,rms,spectral_centroid,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
dataset\voltar\Daniel_voltar_69.wav,voltar,1.2,16000,0.05169356496710526,0.08234364,755.9351285475273,-360.49612,76.97072,-8.603516,10.522473,-15.953668,-3.7730665,0.74402225,-10.643008,3.0972576,8.274658,-0.36955482,0.35626516,-7.7649293
dataset\voltar\Daniel_voltar_70.wav,voltar,1.2,16000,0.09134714226973684,0.0687645,1085.6151487435457,-309.69012,88.59388,-37.107574,-1.8517462,6.2390866,-4.707779,-8.603927,5.8628726,-4.850157,1.7655528,-10.015843,-6.4167466,-2.0814724
dataset\voltar\Daniel_voltar_71.wav,voltar,1.2,16000,0.05894068667763158,0.06810595,840.0084092887843,-405.59824,96.32471,19.839119,-13.035275,-26.560501,-3.8794644,-14.098196,1.379301,-1.9814148,-9.031055,2.501288,-3.1497293,-9.409975
dataset\voltar\jefte_voltar_72.wav,voltar,1.2,16000,0.1052503083881579,0.012418587,1344.663833819807,-536.59906,46.329456,-39.47647,6.1944923,-13.4435625,7.3035946,-10.682974,-2.9700227,-8.743995,-0.40444466,-12.0378,-3.4086616,-1.2164418
dataset\voltar\jefte_voltar_73.wav,voltar,1.2,16000,0.11854954769736842,0.0041335737,1315.152183983568,-636.5332,39.314587,-17.571898,-10.31374,-6.9369216,6.9417305,-13.977293,7.178624,-8.720257,0.19821799,-3.72977,5.0280824,-7.3735137
dataset\voltar\jefte_voltar_74.wav,voltar,1.2,16000,0.06044407894736842,0.042893637,849.8007105742947,-424.70822,94.10621,-13.234976,-5.8238206,-13.300029,4.030104,-2.3488164,-2.6060162,-6.7615776,-1.781823,-7.1878195,1.8485142,0.07473368
dataset\voltar\jefte_voltar_75.wav,voltar,1.2,16000,0.04632247121710526,0.10802593,703.3306572337682,-258.37558,158.0177,23.049692,24.083237,-17.526066,4.4256606,-1.542434,3.7770727,-8.468704,8.36406,-4.859336,-3.3866577,2.7168834
dataset\voltar\jefte_voltar_76.wav,voltar,1.2,16000,0.06715152138157894,0.056115597,885.682639657707,-340.10397,116.45675,-0.58782417,6.2147994,-24.868214,-1.89835,-9.509814,6.8381524,-8.539655,-10.099869,-1.3083194,0.949868,-5.384764
dataset\voltar\jefte_voltar_77.wav,voltar,1.2,16000,0.09784899259868421,0.030197931,994.4377838959665,-491.28244,110.8654,16.383566,-4.4784,-10.020579,-6.205077,-2.1783195,-8.563417,-8.239301,-3.9124556,-10.888837,-9.260858,-5.0563674
dataset\voltar\jefte_voltar_78.wav,voltar,1.2,16000,0.0900621916118421,0.081653744,1028.709364255475,-344.01718,85.0688,9.319036,-36.640656,-19.882086,-6.1700544,-1.3784107,-11.9090605,-3.63694,-6.8797393,-5.8221893,-3.4022987,-5.382026
dataset\voltar\jefte_voltar_79.wav,voltar,1.2,16000,0.07830489309210527,0.048662566,928.9880512704982,-435.13828,109.89894,-22.776627,-18.064224,-13.238175,0.51184464,1.0210301,-3.1453674,-12.001015,-7.6306777,-5.133675,-0.050246842,-2.4723084
dataset\voltar\jefte_voltar_80.wav,voltar,1.2,16000,0.0934801603618421,0.025366351,1132.0322189250496,-487.4637,61.42537,-7.6918077,-4.9361863,-21.5988,-5.272879,-6.0190167,-6.987311,-13.918802,3.8041134,-2.4298968,-2.2387269,-2.8873997
dataset\voltar\jefte_voltar_81.wav,voltar,1.2,16000,0.09295333059210527,0.024723738,1215.9717547103992,-451.56992,62.11301,-14.364126,-9.959665,-22.633253,1.2369405,-8.442958,7.021286,-11.630008,-3.522543,-6.424695,-7.755146,1.0423573
dataset\voltar\jefte_voltar_82.wav,voltar,1.2,16000,0.12339381167763158,0.0053524734,1510.0393921346088,-579.27826,37.21941,-23.094206,-4.3231106,-5.8713083,6.3233724,-22.493294,7.229227,-5.385327,0.50981665,-14.770987,-1.0340534,-2.8121264
dataset\voltar\jefte_voltar_83.wav,voltar,1.2,16000,0.0663805509868421,0.0067502228,850.0186058090497,-616.03217,84.365105,3.077353,0.7280661,-9.866209,0.88357586,-10.942122,-0.86443156,-2.4212408,1.8674734,-5.9161353,-0.71779096,-8.498533
dataset\voltar\jefte_voltar_84.wav,voltar,1.2,16000,0.08380448190789473,0.033485185,1016.5758159039201,-473.03494,89.657036,11.345834,-2.9164333,-30.395174,-4.129174,2.6283696,-0.83309644,-10.073085,-4.167125,-9.988962,-1.5141586,2.810204
dataset\voltar\jefte_voltar_85.wav,voltar,1.2,16000,0.05755293996710526,0.039795637,735.5753622941525,-466.0387,101.81351,-2.656041,-14.034548,-21.337124,-3.2106793,4.995009,-4.0451603,-8.296285,-3.5965207,-1.0326217,-1.6061525,-6.083534
dataset\voltar\Kauê_voltar_100.wav,voltar,1.2,16000,0.06620065789473684,0.12745196,973.255006394853,-299.4346,84.68324,11.407965,7.4587064,-22.057844,-10.562529,1.8559128,-5.0085955,-10.296514,-2.4840124,-7.364976,2.3227813,-9.037793
dataset\voltar\Kauê_voltar_101.wav,voltar,1.2,16000,0.06429893092105263,0.12005267,933.4437337905847,-264.04428,140.41797,-0.58057284,6.414685,-10.11718,-1.2565762,-3.1471155,-10.306818,2.3495264,2.213322,-4.7443233,-1.0422372,-4.3975883
dataset\voltar\Kauê_voltar_102.wav,voltar,1.2,16000,0.07600483141447369,0.116445795,1153.3965269168996,-303.5528,79.26628,3.3111126,10.099663,-28.451416,-7.5126505,9.80788,-4.883316,-3.8779619,4.927112,1.7914475,2.389517,-6.941485
dataset\voltar\Kauê_voltar_103.wav,voltar,1.2,16000,0.05431486430921053,0.10282424,919.3765405563569,-296.4013,92.74033,-4.6420918,0.21900257,-10.072568,-4.02219,-1.0877875,4.422709,-7.308548,6.7545695,-6.5864444,-3.957823,0.365041
dataset\voltar\Kauê_voltar_104.wav,voltar,1.2,16000,0.06354081003289473,0.091903865,966.0682687341009,-335.17307,88.26654,-0.10318174,-3.4239607,-17.785019,-9.423934,0.16864415,-4.910254,-11.1311245,-0.098455176,-5.4981675,-0.08707724,0.8283148
dataset\voltar\Kauê_voltar_105.wav,voltar,1.2,16000,0.06460731907894737,0.13764739,1160.174502265421,-257.50986,102.794975,26.429947,11.540677,-17.004889,2.528156,5.556685,2.195411,-10.294966,15.075812,-4.4424596,3.9747334,1.2315272
dataset\voltar\Kauê_voltar_106.wav,voltar,1.2,16000,0.055574115953947366,0.04864291,1044.722310967701,-413.4652,89.99085,27.660753,17.80073,-5.281263,5.6865783,-6.0353947,3.02967,-3.6368608,-0.49674678,-3.2711573,-1.7698509,-3.80608
dataset\voltar\Kauê_voltar_107.wav,voltar,1.2,16000,0.06480006167763158,0.1341383,983.6727351643243,-243.95354,96.943016,9.183374,1.763708,-18.551659,-0.9206304,2.383776,2.7704904,-0.03245228,3.0541759,-2.1362362,4.0156884,-6.952895
dataset\voltar\Kauê_voltar_108.wav,voltar,1.2,16000,0.04106702302631579,0.027379805,809.034219637512,-493.8681,105.95599,22.30964,7.908802,0.68763524,-11.055389,-2.4153702,2.9495437,-3.7887084,-5.6160398,0.52398664,1.931567,-2.6616116
dataset\voltar\Kauê_voltar_109.wav,voltar,1.2,16000,0.051847759046052634,0.01329209,933.7818974716616,-494.89423,82.96315,-1.9475712,-2.2801566,-6.7704725,4.5574965,-3.5332143,-3.132372,-5.552785,1.926268,-4.6803794,-0.81870097,-4.650045
dataset\voltar\Kauê_voltar_110.wav,voltar,1.2,16000,0.06189607319078947,0.056685284,791.9961090574885,-429.9592,92.40508,18.096746,9.710603,-10.921807,-11.156708,-9.874909,-4.644984,-10.5980625,-4.544445,-4.178937,-8.585111,-4.788715
dataset\voltar\Kauê_voltar_111.wav,voltar,1.2,16000,0.07745682565789473,0.14264461,1310.028796303333,-284.84546,98.4887,1.2884278,-10.44677,-19.69016,15.070001,0.18117487,-7.6750245,-3.9696205,3.3711934,-5.0574574,-2.8795295,-0.65363646
dataset\voltar\Kauê_voltar_112.wav,voltar,1.2,16000,0.04902086759868421,0.11685812,780.5345768271678,-313.25916,95.086205,6.622601,-6.663744,-14.610772,1.4517543,3.167896,-7.3123283,-2.528919,-0.5626683,-0.894733,-0.05784135,-4.0480537
dataset\voltar\Kauê_voltar_113.wav,voltar,1.2,16000,0.05504728618421053,0.11054272,898.0847732989863,-290.51663,79.80589,-13.295995,0.48911446,-13.623587,7.9015465,-3.879408,-2.106116,-7.3390455,-0.8859048,-0.2579747,-3.068659,-2.6848843
dataset\voltar\Kauê_voltar_86.wav,voltar,1.2,16000,0.05506013569078947,0.028356709,661.6566517910816,-510.44067,95.28028,12.244422,-4.5739336,-8.039746,-7.26503,-9.735654,-2.9456818,-3.7567885,-3.1217225,-0.21453612,-2.9623008,-2.1940987
dataset\voltar\Kauê_voltar_87.wav,voltar,1.2,16000,0.06408048930921052,0.040948726,1112.0286275980177,-416.6196,98.70554,38.96647,-12.586252,-26.8242,9.000963,-16.27146,2.1326835,-8.497253,-7.731686,-1.4810518,-0.35429332,-0.6725112
dataset\voltar\Kauê_voltar_88.wav,voltar,1.2,16000,0.06300113075657894,0.10320818,846.0881801711989,-334.71985,91.9344,-9.240607,18.76171,-26.438421,-7.0888176,-1.9288888,-6.6954055,-1.7020926,-4.482019,-1.6002476,1.6864768,-7.1244845
dataset\voltar\Kauê_voltar_89.wav,voltar,1.2,16000,0.08954821134868421,0.10709522,1029.7509762875297,-311.46933,71.77029,-6.0941653,-6.0902467,-13.50911,-0.4823755,-5.5921926,-2.1614792,-7.63,3.7703722,0.8122526,-4.062626,-6.0506735
dataset\voltar\Kauê_voltar_90.wav,voltar,1.2,16000,0.04771021792763158,0.12068886,814.8433461925429,-341.9249,109.8898,18.465113,-14.94061,-23.86851,3.1216714,1.1467482,-3.4879713,-12.032174,-2.738125,-5.4189677,-2.2142556,2.4821653
dataset\voltar\Kauê_voltar_91.wav,voltar,1.2,16000,0.07154605263157894,0.117130935,1175.0833648725368,-280.04288,74.77605,4.5627875,9.0966215,-17.398916,-9.463289,0.23658943,1.3597066,-7.6825457,1.2782826,3.405101,1.0450621,-6.7229533
dataset\voltar\Kauê_voltar_92.wav,voltar,1.2,16000,0.05340254934210526,0.1126501,896.9753654159397,-297.97275,73.159805,10.065521,1.6419256,-14.307239,-4.513285,-4.5152135,-0.4592,-10.260974,-0.82877433,-3.6138804,-0.2441213,-3.3861995
dataset\voltar\Kauê_voltar_93.wav,voltar,1.2,16000,0.07259971217105263,0.13299114,1023.5424680895795,-267.73593,87.33944,2.1027226,-0.5279786,-16.446783,-7.7592044,-5.8575654,2.246801,-4.7603116,-1.5604076,-11.025081,-2.2230613,1.632105
dataset\voltar\Kauê_voltar_94.wav,voltar,1.2,16000,0.06061112253289474,0.08042686,952.6277617417685,-381.7084,78.294235,10.713504,-2.4566643,-12.721579,1.4678531,7.188197,-4.572925,-0.9542056,1.8215274,-1.0351851,-1.3262802,-1.0098753
dataset\voltar\Kauê_voltar_95.wav,voltar,1.2,16000,0.05432771381578947,0.16782725,938.7775406378651,-263.02924,83.87909,-0.88126487,4.637207,-13.304113,-2.8141193,-0.6838971,-2.5623434,-4.8017507,2.8677297,-7.0666904,-0.8468398,-4.0709286
dataset\voltar\Kauê_voltar_96.wav,voltar,1.2,16000,0.06562243009868421,0.03143707,936.1230076776544,-488.59824,72.90927,-15.980741,-23.230778,-21.461334,-6.8614054,-17.56624,-9.446999,3.9427173,-4.970838,-3.9036596,-2.0925388,-1.2287773
dataset\voltar\Kauê_voltar_97.wav,voltar,1.2,16000,0.06526264391447369,0.091209926,1122.1760742833362,-315.57098,68.272934,-22.409733,0.9247599,-7.419652,7.9402604,-3.0111635,-0.11257894,-6.4515605,0.9912589,-6.9062943,-0.4430029,-0.3318116
dataset\voltar\Kauê_voltar_98.wav,voltar,1.2,16000,0.03109580592105263,0.025886968,611.6302099853931,-511.59302,103.5034,18.622587,13.410684,1.6021477,3.4355638,-14.0844345,3.20987,-3.3315384,4.608692,4.093273,0.3498244,-2.0921872
dataset\voltar\Kauê_voltar_99.wav,voltar,1.2,16000,0.07344777960526316,0.110296085,1290.331651513681,-225.24039,95.68699,-3.4567614,11.05991,-6.110231,10.385811,-1.1099592,-5.9771557,-6.938797,5.31067,-4.77024,-3.7503374,-0.4967239
dataset\voltar\Kelvin_voltar_114.wav,voltar,1.2,16000,0.10778166118421052,0.09089123,1477.454669189634,-304.77487,115.52177,24.905008,11.292071,-33.04614,-20.738844,-13.0120325,-1.0859854,-24.018805,0.2664292,-4.4698534,1.6273938,-9.672458
dataset\voltar\Kelvin_voltar_115.wav,voltar,1.2,16000,0.058028371710526314,0.03488569,790.2624240315138,-459.05508,88.39449,-1.9169769,-22.86067,-14.118859,-3.7374327,-1.2986354,-3.4956176,-0.680072,0.46892762,2.9527342,-2.5589275,-5.899778
dataset\voltar\Kelvin_voltar_116.wav,voltar,1.2,16000,0.072265625,0.089579485,859.1214715996414,-377.3756,87.68003,12.635308,-4.4438567,-18.097889,-8.595538,0.24797527,-9.746687,-11.179131,-2.956219,-7.091577,5.9855366,-9.06613
dataset\voltar\Kelvin_voltar_117.wav,voltar,1.2,16000,0.09306897615131579,0.06418789,1276.3021520252876,-341.43726,89.93894,7.1383605,8.197675,-31.580338,-4.8505135,-7.4067793,9.488768,-19.179611,4.777266,-11.739332,14.937092,-9.656326
dataset\voltar\Kelvin_voltar_118.wav,voltar,1.2,16000,0.07367907072368421,0.049367547,930.3316960813823,-402.44128,91.01593,9.744606,-9.631189,-15.979611,6.2507277,-12.522839,1.170593,0.64887476,-6.396436,-11.272595,-7.014809,-7.97397
dataset\voltar\Kelvin_voltar_119.wav,voltar,1.2,16000,0.05458470394736842,0.041366506,920.6966691318711,-396.83032,88.68456,-27.85351,15.074874,-14.756619,-3.4235399,1.1581994,-7.8108735,-2.416277,2.9807174,-7.218805,-3.8530362,-1.0158644
dataset\voltar\Kelvin_voltar_120.wav,voltar,1.2,16000,0.05323550575657895,0.123237625,869.4574515083119,-235.41174,163.03578,-5.075429,9.475552,7.410303,16.061838,13.513622,12.030927,2.3221264,2.87017,-2.2857547,-0.14397639,-1.2536994
dataset\voltar\Kelvin_voltar_121.wav,voltar,1.2,16000,0.14713969983552633,0.03128336,1709.5289581341592,-358.37396,49.36704,-4.616878,8.259555,3.457522,10.158341,-24.204157,3.6789105,-1.0087767,-3.3284829,-1.5228293,1.4617165,-3.655449
dataset\voltar\Kelvin_voltar_122.wav,voltar,1.2,16000,0.056550678453947366,0.076416604,899.0542601629736,-352.9244,96.7006,-8.254953,-8.966226,-10.060152,1.7692739,-11.133858,-10.953488,-12.449599,-4.9710107,-4.028427,-6.8225517,-6.310513
dataset\voltar\Kelvin_voltar_123.wav,voltar,1.2,16000,0.059056332236842105,0.038947076,818.9308594310281,-407.43756,104.060165,6.9233317,-5.267737,1.0868942,-4.439581,-8.660826,-0.91020375,-5.4815054,-3.0763123,0.020927453,-0.7401208,-2.5652401
dataset\voltar\Kelvin_voltar_124.wav,voltar,1.2,16000,0.06896330180921052,0.055240538,1016.7199067723758,-385.78925,92.551735,-23.038855,-22.496407,-13.769869,-15.449127,-17.22007,-3.7730134,-1.2269346,-12.842182,-4.19482,-8.110152,-2.9751492
dataset\voltar\Kelvin_voltar_125.wav,voltar,1.2,16000,0.10040604440789473,0.058113568,1293.85013871495,-351.59958,113.504166,10.677356,-5.9195843,-31.682627,-3.89762,-14.075003,10.986532,-8.288601,2.7145271,-6.1441607,5.3786063,-10.972416
dataset\voltar\Kurt_voltar_126.wav,voltar,1.2,16000,0.09159128289473684,0.020250784,1288.1322411130889,-453.48843,82.24462,19.147781,-4.14771,-2.0085883,-6.5644093,-6.9036345,-4.3577056,-0.65211475,-9.295502,-1.9342012,-3.2070498,0.5892032
dataset\voltar\Kurt_voltar_127.wav,voltar,1.2,16000,0.12470446134868421,0.029046005,1489.758043060833,-455.4913,58.15805,6.2899847,-15.834794,-10.04773,-1.3994502,-9.150609,-5.525275,6.621509,1.9557816,-3.7193058,2.5864663,-5.054829
dataset\voltar\Kurt_voltar_128.wav,voltar,1.2,16000,0.06361790707236842,0.06711642,1072.4643879095886,-369.0601,55.097103,16.766422,-9.6083355,-6.273794,-8.754437,-11.100281,5.748897,-10.109462,1.2465045,-5.7991347,-5.1948137,-6.9248447
dataset\voltar\Kurt_voltar_129.wav,voltar,1.2,16000,0.07214997944078948,0.09711567,1022.57199611951,-383.60068,91.40717,15.408438,-0.98417735,-18.398357,-14.457956,-2.267556,-8.685092,-4.165194,-4.9734473,-15.572916,-4.5540304,-0.9835236
dataset\voltar\Lincoln_voltar_130.wav,voltar,1.2,16000,0.05701326069078947,0.06973537,905.9001730100116,-368.51056,94.79148,21.052439,-19.608007,-21.664198,10.284429,-5.7015038,-8.255029,-11.191724,0.9718086,-9.975378,0.93556684,-2.1654925
dataset\voltar\Lincoln_voltar_131.wav,voltar,1.2,16000,0.041234066611842105,0.10172744,922.082496587344,-346.39883,72.53957,-8.266975,9.804169,-21.333467,9.742475,-4.1424546,-3.3026474,-0.8662347,-0.46330443,-0.30337685,-4.0142145,4.9539294
dataset\voltar\Lincoln_voltar_132.wav,voltar,1.2,16000,0.049727590460526314,0.0838914,643.4683754449786,-368.93253,90.62397,8.3582,-7.1551323,-11.902778,1.9464087,2.6103969,0.38239557,-2.701718,-3.8053513,1.9300874,1.3483409,-3.4418688
dataset\voltar\Lincoln_voltar_133.wav,voltar,1.2,16000,0.07365337171052631,0.016281031,962.21783539295,-481.37784,72.76885,-26.567764,-5.371548,-16.672613,3.329102,5.3606386,-1.6054376,1.273817,-7.3654513,-9.624406,-6.9918647,1.899447
dataset\voltar\Lincoln_voltar_134.wav,voltar,1.2,16000,0.04927785773026316,0.16874105,710.3858606847764,-256.47275,128.89034,-9.892212,-7.2824802,-12.364484,-2.4609487,-0.9274707,2.1389725,-5.2494574,-5.1510596,-10.662558,-7.239531,-6.443313
dataset\voltar\Lincoln_voltar_135.wav,voltar,1.2,16000,0.065673828125,0.093299106,1188.965217040424,-304.18658,71.837585,-6.3104463,-3.8847845,-6.6147795,8.133948,-8.742608,-14.450648,-8.58228,-1.1240273,-14.501258,4.844226,-4.300004
dataset\voltar\Lincoln_voltar_136.wav,voltar,1.2,16000,0.041529605263157895,0.09487866,807.8278169264119,-336.4916,95.77237,-3.957697,-10.582868,-2.692762,1.4024899,-2.8796813,-1.4107188,-5.7102437,1.1154356,-2.5130303,-2.6104643,-5.3596487
dataset\voltar\Lincoln_voltar_137.wav,voltar,1.2,16000,0.044112356085526314,0.06654969,671.8063075161931,-390.88303,92.43693,17.233694,-6.9544163,-16.90891,4.1843877,2.324985,-1.144588,-3.0481815,-4.402452,-1.658985,4.1330533,-5.0611877
dataset\voltar\Lincoln_voltar_138.wav,voltar,1.2,16000,0.06964432565789473,0.03214123,843.0203257977957,-457.2367,70.5898,17.911055,-12.578305,-19.382797,1.8786463,-7.527554,-1.7949803,-2.426503,-2.7381902,-3.261069,-5.4727488,-4.945526
dataset\voltar\Lincoln_voltar_139.wav,voltar,1.2,16000,0.11454050164473684,0.031555638,1293.9592005357927,-383.59015,102.68853,-43.363197,17.494328,1.6531603,6.5252366,-15.654949,-2.1789658,9.977288,-6.5088115,-7.0083885,-5.9367323,-8.201376
dataset\voltar\Lincoln_voltar_140.wav,voltar,1.2,16000,0.08980520148026316,0.04575592,1200.4036279732827,-366.00656,94.05496,-28.692068,4.4047,-8.061689,21.639296,-9.874006,3.2078888,-7.580739,1.6961151,-14.476412,7.677222,2.289044
dataset\voltar\Lincoln_voltar_141.wav,voltar,1.2,16000,0.049637643914473686,0.035056792,947.4374446761996,-419.49857,83.107796,12.878503,0.7106433,-13.087327,6.355052,-6.873654,1.5374044,-9.618218,3.621635,-8.937667,-3.591291,-7.2415175
dataset\voltar\Madson_voltar_142.wav,voltar,1.2,16000,0.048661081414473686,0.10096522,633.2904956841668,-369.60187,110.45644,29.458233,-0.3692389,-23.807955,0.2266936,-17.899067,4.076308,-5.3321147,-6.860874,-2.7530403,-5.978248,0.11776239
dataset\voltar\Madson_voltar_143.wav,voltar,1.2,16000,0.05121813322368421,0.059347242,714.4067290661893,-396.42633,97.737526,5.9480934,2.2425284,-16.17646,-9.158821,-7.2803054,-10.411542,-7.6959076,-3.127676,-5.7298937,-4.497867,-2.1168659
dataset\voltar\Madson_voltar_144.wav,voltar,1.2,16000,0.04537160773026316,0.059291188,835.4831496091787,-384.1225,89.344666,-8.328301,1.1844108,-21.206553,4.383068,-7.542174,-9.53168,-2.0338666,-2.848377,-8.487999,-1.3402601,-2.3601992
dataset\voltar\Madson_voltar_145.wav,voltar,1.2,16000,0.057295949835526314,0.078075334,872.3761735399673,-340.88647,95.240005,-0.6952264,-11.432667,-23.53676,-8.648055,-11.020927,-2.7526608,-1.962699,-7.2553744,-11.558359,-3.271575,1.7229046
dataset\voltar\Madson_voltar_146.wav,voltar,1.2,16000,0.050138774671052634,0.08100763,676.008481691425,-369.5035,107.29592,10.5048685,4.889425,-10.871218,-16.963293,-13.601285,-4.9587717,-10.881446,-6.7967625,-15.634961,-4.9807434,-2.8498712
dataset\voltar\Madson_voltar_147.wav,voltar,1.2,16000,0.036711040296052634,0.07851539,712.0630319847764,-378.77295,104.86385,8.699671,-0.539763,-17.606703,-12.154485,-8.421262,-12.462419,-1.3074195,-4.17211,-14.243218,-3.5407073,-7.0625625
dataset\voltar\Madson_voltar_148.wav,voltar,1.2,16000,0.057784231085526314,0.0479423,880.3210799052171,-405.14136,93.24189,14.247641,3.8724396,-13.531029,-6.162404,-4.1144786,-4.773452,-1.7620173,-5.528164,-0.0012289349,-3.5980232,-1.8400233
dataset\voltar\Madson_voltar_149.wav,voltar,1.2,16000,0.03462942023026316,0.043145757,436.24230253989106,-451.77463,86.04821,-6.8537726,-1.7743422,-14.316658,3.7342296,-1.1658171,-7.6079345,-2.6105616,3.8092206,-0.67673284,-0.86293674,-1.986548
dataset\voltar\Madson_voltar_150.wav,voltar,1.2,16000,0.04187654194078947,0.051597778,585.9419914769958,-420.1327,102.32139,10.147442,-10.462581,-16.135347,-8.600388,-10.038725,2.8488007,-8.004947,-4.4064293,-8.768607,-1.9186656,-3.8143535
dataset\voltar\Madson_voltar_151.wav,voltar,1.2,16000,0.041581003289473686,0.04991904,657.607417597558,-433.7358,96.26951,16.492891,4.687855,-25.211529,-5.7352333,-2.6603384,-11.314348,-0.7992948,-7.753206,-12.267443,2.5701847,-8.013272
dataset\voltar\Madson_voltar_152.wav,voltar,1.2,16000,0.057398745888157895,0.0453296,919.1030943896277,-452.85013,81.50317,3.5938838,-6.633553,-11.122253,-6.336676,1.0362539,1.056998,-6.9910607,3.0776577,-3.4701736,-4.137285,-2.9233222
dataset\voltar\Madson_voltar_153.wav,voltar,1.2,16000,0.06085526315789474,0.04126536,819.7014562626691,-438.28665,79.26133,11.547969,-5.920298,-11.538687,-8.100249,-7.771273,-4.542952,-2.370177,-2.6690257,-5.43281,-4.9166703,-6.650725
dataset\voltar\Madson_voltar_154.wav,voltar,1.2,16000,0.057540090460526314,0.076985404,846.6702019753275,-359.261,96.62269,1.1875924,-6.519405,-11.047984,-4.7892604,-10.312055,-4.535741,-9.357401,-6.2688994,-13.460611,-3.5730069,-3.6057193
dataset\voltar\Madson_voltar_155.wav,voltar,1.2,16000,0.07091642680921052,0.05517568,909.4256322506204,-404.02612,97.97512,-31.700417,-20.792871,-9.598132,-5.4339437,-11.077353,-11.075171,-2.3174279,-4.3502674,-9.55138,-2.8446767,-1.3960307
dataset\voltar\Madson_voltar_156.wav,voltar,1.2,16000,0.04227487664473684,0.08404475,690.8393970061021,-363.83163,91.131615,1.9412527,0.06158638,-20.240276,-9.088554,-4.0126033,-4.876593,-5.4625216,-10.664453,-0.50222903,-6.117779,-5.11372
